,Text
577,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'The Saver', 'Personas': {'Age': '18-65', 'Interests': 'Coupon, Discount'}} ### Output:""Le soluzioni della iGoT SRL offrono agilità, scalabilità ed economia.😍
Con iGoT SRL, la tua azienda può sfruttare le ultime tecnologie dell'IT in un batter d'occhio.😇
I nostri servizi di gestione IT e consulenza permettono di essere a passo con le tendenze del mercato e di aumentare il profitto del business.😻
Servizi di gestione a costi contenuti, assistenza tecnica e consulenza a 360° gradi.💖
Contattaci ora per scopri🌺
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
578,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'Commuters', 'Personas': {'Age': '18-65', 'Behaviors': 'Commuters'}} ### Output:""Le soluzioni della iGoT SRL offrono agilità, scalabilità ed economia.😍
Con iGoT SRL, la tua azienda può sfruttare le ultime tecnologie dell'IT in un batter d'occhio.😇
I nostri servizi di gestione IT e consulenza permettono di essere a passo con le tendenze del mercato e di aumentare il profitto del business.😻
Servizi di gestione a costi contenuti, assistenza tecnica e consulenza a 360° gradi.💖
Contattaci ora per scopri🌺
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
579,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'The tourist', 'Personas': {'Age': '18-65', 'Behaviors': 'tourist'}} ### Output:""Le soluzioni della iGoT SRL offrono agilità, scalabilità ed economia.😍
Con iGoT SRL, la tua azienda può sfruttare le ultime tecnologie dell'IT in un batter d'occhio.😇
I nostri servizi di gestione IT e consulenza permettono di essere a passo con le tendenze del mercato e di aumentare il profitto del business.😻
Servizi di gestione a costi contenuti, assistenza tecnica e consulenza a 360° gradi.💖
Contattaci ora per scopri🌺
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
580,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'Ideal customer', 'Personas': {'Age': '18-65', 'Type': 'Other', 'FacebookInterests': ['Restaurants ,Quick casual restaurants ,Subway (ristorante)']}} ### Output:""Le soluzioni della iGoT SRL offrono agilità, scalabilità ed economia.😍
Con iGoT SRL, la tua azienda può sfruttare le ultime tecnologie dell'IT in un batter d'occhio.😇
I nostri servizi di gestione IT e consulenza permettono di essere a passo con le tendenze del mercato e di aumentare il profitto del business.😻
Servizi di gestione a costi contenuti, assistenza tecnica e consulenza a 360° gradi.💖
Contattaci ora per scopri🌺
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
581,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'Offsite', 'Personas': {'Age': '18-65', 'DemographicData': 'Far from family, far from the city of origin'}} ### Output:""Le soluzioni della iGoT SRL offrono agilità, scalabilità ed economia.😍
Con iGoT SRL, la tua azienda può sfruttare le ultime tecnologie dell'IT in un batter d'occhio.😇
I nostri servizi di gestione IT e consulenza permettono di essere a passo con le tendenze del mercato e di aumentare il profitto del business.😻
Servizi di gestione a costi contenuti, assistenza tecnica e consulenza a 360° gradi.💖
Contattaci ora per scopri🌺
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
582,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'Commuters', 'Personas': {'Age': '18-65', 'Behaviors': 'Commuters'}} ### Output:""Le soluzioni della iGoT SRL offrono agilità, scalabilità ed economia.😍
Con iGoT SRL, la tua azienda può sfruttare le ultime tecnologie dell'IT in un batter d'occhio.😇
I nostri servizi di gestione IT e consulenza permettono di essere a passo con le tendenze del mercato e di aumentare il profitto del business.😻
Servizi di gestione a costi contenuti, assistenza tecnica e consulenza a 360° gradi.💖
Contattaci ora per scopri🌺
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
583,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'The tourist', 'Personas': {'Age': '18-65', 'Behaviors': 'tourist'}} ### Output:""Le soluzioni della iGoT SRL offrono agilità, scalabilità ed economia.😍
Con iGoT SRL, la tua azienda può sfruttare le ultime tecnologie dell'IT in un batter d'occhio.😇
I nostri servizi di gestione IT e consulenza permettono di essere a passo con le tendenze del mercato e di aumentare il profitto del business.😻
Servizi di gestione a costi contenuti, assistenza tecnica e consulenza a 360° gradi.💖
Contattaci ora per scopri🌺
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
584,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'Ideal customer', 'Personas': {'Age': '18-65', 'Type': 'Other', 'FacebookInterests': ['Restaurants ,Quick casual restaurants ,Subway (ristorante)']}} ### Output:Benvenuti su aiGoT SRL, la tua azienda di fiducia per servizi informatici di qualità.💥
Offriamo servizi personalizzati progettati esclusivamente su misura delle tue necessità.😇
Siamo orgogliosi di avere un team di specialisti informatici di alto livello e ti forniamo assistenza tecnica per tutti i tuoi progetti informatici.🌺
Ottieni una soluzione rapida ed economica da aiGoT SRL per affrontare tutti i tuoi problemi IT.😍
Contattaci oggi💞
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
585,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'Offsite', 'Personas': {'Age': '18-65', 'DemographicData': 'Far from family, far from the city of origin'}} ### Output:Benvenuti su aiGoT SRL, la tua azienda di fiducia per servizi informatici di qualità.💥
Offriamo servizi personalizzati progettati esclusivamente su misura delle tue necessità.😇
Siamo orgogliosi di avere un team di specialisti informatici di alto livello e ti forniamo assistenza tecnica per tutti i tuoi progetti informatici.🌺
Ottieni una soluzione rapida ed economica da aiGoT SRL per affrontare tutti i tuoi problemi IT.😍
Contattaci oggi💞
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
586,"<s>[INST] As an advertising manager, your task is to generate campaign descriptions based on the provided Goal [Ideal customer,Offsite Age,The Newlyweds,The Anniversaries,The Vegan, The Vegetarian,The Single,The Graduating Student,The Saver,The Couples,Commuters,The Tourist] and buyer's persona's . 
Craft four descriptions tailored specifically for restaurants based on the provided goal and buyers persona. Incorporate hashtags, emojis, and persuasive call-to-action to drive engagement and conversions..
Your role is to provide three descriptions based on the campaign Name & Interest in a dictionary. 
 ### Input data:{'category': 'Commuters', 'Personas': {'Age': '18-65', 'Behaviors': 'Commuters'}} ### Output:Benvenuti su aiGoT SRL, la tua azienda di fiducia per servizi informatici di qualità.💥
Offriamo servizi personalizzati progettati esclusivamente su misura delle tue necessità.😇
Siamo orgogliosi di avere un team di specialisti informatici di alto livello e ti forniamo assistenza tecnica per tutti i tuoi progetti informatici.🌺
Ottieni una soluzione rapida ed economica da aiGoT SRL per affrontare tutti i tuoi problemi IT.😍
Contattaci oggi💞
Siamo a Pisa in Via Oberdan 14
Vienici a trovare
👉 A pranzo tutti i giorni tranne il sabato e domenica"
